transaction_id,customer_name,product_name,category,quantity,unit_price,branch,payment_type,card_number,timestamp
5302,,Meta Quest 4 VR Headset,VR,1,499, Soho ,Debit,3045097.0,11/12/2025 13:00
5302,,Canon EOS R9,Cameras,2,1999, Soho ,Debit,3045097.0,11/12/2025 13:00
5303,Alice Moore,LG OLED Evo G5 65-inch,TV,2,2499,Soho,Card,18354210.0,11-12-25 13:09
5303,Alice Moore,Samsung Galaxy S25 Ultra,Phones,2,1199,Soho,Card,,11-12-25 13:09
5303,,MacBook Pro M4 Pro,Laptops,2,2499,Soho,Card,18354210.0,11-12-25 13:09
5303,Alice Moore,LG OLED Evo G5 65-inch,TV,1,2499,Soho,Card,,11-12-25 13:09
5304,Johnny Reed,Nvidia RTX 5090 GPU,PC Components,2,1999,Oxford,Credit,39370725.0,2025/12/11 13:19
5305,Sarah Mills,Dyson V16 Vacuum,Appliances,2,699,Soho,Debit,81880526.0,2025-12-11 13:26
5305,Sarah Mills,Nvidia RTX 5090 GPU,PC Components,1,1999,Soho,Debit,81880526.0,2025-12-11 13:26
5305,Sarah Mills,Canon EOS R9,Cameras,2,1999,Soho,Debit,81880526.0,2025-12-11 13:26
5306,Leo Jones,USB‑C 240W Cable,Accessories,2,29,CamDn,Credit,26263773.0,11/12/2025 13:30
5307,Emily Clark,Sony WH‑1000XM7,Audio,1,399,Soho,Cash,,11/12/2025 13:37
5308,,LG OLED Evo G5 65-inch,TV,2,2499,Oxford,Card,68098464.0,11/12/2025 13:47
5308,,LG OLED Evo G5 65-inch,TV,1,2499,Oxford,Card,68098464.0,11/12/2025 13:47
5309,Mark Davies,Elgato 4K Streaming Card,Accessories,2,249,Oxford,Card,70756724.0,11/12/2025 13:51
5310,,Meta Quest 4 VR Headset,VR,1,499, Ealing ,Debit,10768397.0,11/12/2025 13:52
5310,,MacBook Air M4,Laptops,2,1599, Ealing ,Debit,10768397.0,11/12/2025 13:52
5311,Alex Li,Apple Watch X,Wearables,1,799,Soho,Credit,60316653.0,2025/12/11 13:57
5311,Alex Li,Apple Watch X,Wearables,1,799,Soho,Credit,60316653.0,2025/12/11 13:57
5311,Alex Li,Google Pixel 10 Pro,Phones,2,999,Soho,Credit,60316653.0,2025/12/11 13:57
5311,Alex Li,PlayStation 5 Pro Console,Gaming,1,699,Soho,Credit,60316653.0,2025/12/11 13:57
5312,Johnny Reed,Samsung QD‑OLED S95D 55-inch,TV,2,1999,Camden,Cash,,11/12/2025 14:06
5312,Johnny Reed,Xbox Series X2,Gaming,1,649,Camden,Cash,,11/12/2025 14:06
5312,Johnny Reed,Meta Quest 4 VR Headset,VR,2,499,Camden,Cash,,11/12/2025 14:06
5312,Johnny Reed,Dyson V16 Vacuum,Appliances,2,699,Camden,Cash,,11/12/2025 14:06
5313,James White,Google Pixel 10 Pro,Phones,2,999,Oxford,Cash,,11-12-25 14:13
5313,James White,Portable SSD 4TB Gen4,Storage,2,249,Oxford,Cash,,11-12-25 14:13
5313,James White,MacBook Pro M4 Pro,Laptops,2,2499,Oxford,Cash,,11-12-25 14:13
5313,James White,Sony WH‑1000XM7,Audio,1,399,Oxford,Cash,,11-12-25 14:13
5314,Emily Clark,Dell XPS 14 OLED 2025,Laptops,2,1899,Ealing,Card,20789045.0,2025/12/11 14:20
5315,Alice Moore,Sony WH‑1000XM7,Audio,2,399,Camden,Card,,2025-12-11 14:30
5315,Alice Moore,LG OLED Evo G5 65-inch,TV,2,2499,Camden,Card,31516021.0,2025-12-11 14:30
5315,Alice Moore,Meta Quest 4 VR Headset,VR,1,499,Camden,Card,,2025-12-11 14:30
5316,Jacob Stone,Samsung Galaxy S25 Ultra,Phones,2,1199,Soho,Credit,61792971.0,2025/12/11 14:38
5316,Jacob Stone,Google Pixel 10 Pro,Phones,2,999,Soho,Credit,61792971.0,2025/12/11 14:38
5317,,iPhone 17 Pro Max,Phones,2,1299,Camden,Debit,44400996.0,11/12/2025 14:39
5317,,LG OLED Evo G5 65-inch,TV,1,2499,Camden,Debit,44400996.0,11/12/2025 14:39
5317,,Xbox Series X2,Gaming,1,649,Camden,Debit,44400996.0,11/12/2025 14:39
5317,,Sony WH‑1000XM7,Audio,1,399,Camden,Debit,44400996.0,11/12/2025 14:39
5318,Jacob Stone,PlayStation 5 Pro Console,Gaming,1,699,Oxford,Credit,28295174.0,2025/12/11 14:40
5318,Jacob Stone,Samsung QD‑OLED S95D 55-inch,TV,1,1999,Oxford,Credit,28295174.0,2025/12/11 14:40
5318,Jacob Stone,Canon EOS R9,Cameras,1,1999,Oxford,Credit,28295174.0,2025/12/11 14:40
5318,Jacob Stone,Apple Watch X,Wearables,1,799,Oxford,Credit,28295174.0,2025/12/11 14:40
5319,,Meta Quest 4 VR Headset,VR,1,499,Oxford,Cash,,11/12/2025 14:50
5319,,Nintendo Switch 2,Gaming,1,399,Oxford,Cash,,11/12/2025 14:50
5320,Mia Johnson,Dell XPS 14 OLED 2025,Laptops,2,1899,Soho,Card,,11-12-25 14:57
5320,Mia Johnson,Elgato 4K Streaming Card,Accessories,2,249,Soho,Card,33805732.0,11-12-25 14:57
5321,,Apple Watch X,Wearables,1,799,Camden,Credit,80173800.0,2025/12/11 15:03
5322,Alice Moore,Canon EOS R9,Cameras,1,1999,SoHo,Debit,60207859.0,2025/12/11 15:05
5322,Alice Moore,Google Pixel 10 Pro,Phones,2,999,SoHo,Debit,60207859.0,2025/12/11 15:05
5322,Alice Moore,Apple Watch X,Wearables,2,799,SoHo,Debit,60207859.0,2025/12/11 15:05
5323,Lisa Wong,Canon EOS R9,Cameras,1,1999,Camden,Debit,34372981.0,11/12/2025 15:06
5324,Emily Clark,Portable SSD 4TB Gen4,Storage,2,249,Ealing,Debit,38588885.0,11-12-25 15:14
5324,Emily Clark,Canon EOS R9,Cameras,2,1999,Ealing,Debit,38588885.0,11-12-25 15:14
5325,Emily Clark,Apple Watch X,Wearables,2,799,CamDn,Card,71766192.0,2025-12-11 15:20
5325,Emily Clark,Nintendo Switch 2,Gaming,1,399,CamDn,Card,71766192.0,2025-12-11 15:20
5325,Emily Clark,Portable SSD 4TB Gen4,Storage,1,249,CamDn,Card,71766192.0,2025-12-11 15:20
5325,Emily Clark,Samsung QD‑OLED S95D 55-inch,TV,1,1999,CamDn,Card,71766192.0,2025-12-11 15:20
5326,Leo Jones,Apple Watch X,Wearables,1,799,Oxford,Debit,84095503.0,11-12-25 15:27
5327,Jacob Stone,Canon EOS R9,Cameras,1,1999,Soho,Credit,22057605.0,11-12-25 15:35
5327,Jacob Stone,MacBook Air M4,Laptops,1,1599,Soho,Credit,22057605.0,11-12-25 15:35
5327,Jacob Stone,Elgato 4K Streaming Card,Accessories,1,249,Soho,Credit,22057605.0,11-12-25 15:35
5328,,Dell XPS 14 OLED 2025,Laptops,1,1899,Ealing,Card,29848001.0,2025-12-11 15:44
5328,James White,Dell XPS 14 OLED 2025,Laptops,1,1899,Ealing,Card,29848001.0,2025-12-11 15:44
5328,James White,PlayStation 5 Pro Console,Gaming,2,699,Ealing,Card,29848001.0,2025-12-11 15:44
5329,,Nintendo Switch 2,Gaming,1,399,Ealing,Cash,,2025/12/11 15:48
5329,,Sony A7V Camera,Cameras,2,2499,Ealing,Cash,,2025/12/11 15:48
5330,Tom Brown,Canon EOS R9,Cameras,2,1999,Ealing,Cash,,2025/12/11 15:53
5330,Tom Brown,Portable SSD 4TB Gen4,Storage,1,249,Ealing,Cash,,2025/12/11 15:53
5330,Tom Brown,Xbox Series X2,Gaming,2,649,Ealing,Cash,,2025/12/11 15:53
5331,Alice Moore,Nintendo Switch 2,Gaming,1,399,Oxford,Card,3374694.0,2025/12/11 15:56
5332,Mia Johnson,Google Pixel 10 Pro,Phones,1,999,Soho,Credit,96894413.0,11-12-25 16:04
5332,Mia Johnson,LG OLED Evo G5 65-inch,TV,1,2499,Soho,Credit,96894413.0,11-12-25 16:04
5332,Mia Johnson,LG OLED Evo G5 65-inch,TV,1,2499,Soho,Credit,96894413.0,11-12-25 16:04
5333,Emily Clark,Bose QuietComfort Ultra,Audio,1,349,Camden,Card,61790377.0,11-12-25 16:07
5333,Emily Clark,USB‑C 240W Cable,Accessories,2,29,Camden,Card,61790377.0,11-12-25 16:07
5333,Emily Clark,Meta Quest 4 VR Headset,VR,1,499,Camden,Card,61790377.0,11-12-25 16:07
5333,Emily Clark,Meta Quest 4 VR Headset,VR,1,499,Camden,Card,61790377.0,11-12-25 16:07
5334,Sarah Mills,LG OLED Evo G5 65-inch,TV,1,2499,Ealing,Card,15772609.0,11-12-25 16:08
5334,,Portable SSD 4TB Gen4,Storage,2,249,Ealing,Card,15772609.0,11-12-25 16:08
5335,Sarah Mills,Dell XPS 14 OLED 2025,Laptops,2,1899,Soho,Cash,,2025/12/11 16:10
5335,Sarah Mills,Bose QuietComfort Ultra,Audio,2,349,Soho,Cash,,2025/12/11 16:10
5335,Sarah Mills,Nintendo Switch 2,Gaming,2,399,Soho,Cash,,2025/12/11 16:10
5335,Sarah Mills,Canon EOS R9,Cameras,1,1999,Soho,Cash,,2025/12/11 16:10
5336,,Dyson V16 Vacuum,Appliances,2,699,Ealing,Card,84649077.0,11-12-25 16:11
5336,,Sony WH‑1000XM7,Audio,1,399,Ealing,Card,84649077.0,11-12-25 16:11
5337,Jacob Stone,Nintendo Switch 2,Gaming,2,399,Ealing,Cash,,2025/12/11 16:18
5337,Jacob Stone,Apple Watch X,Wearables,2,799,Ealing,Cash,,2025/12/11 16:18
5337,Jacob Stone,Dell XPS 14 OLED 2025,Laptops,2,1899,Ealing,Cash,,2025/12/11 16:18
5338,,Meta Quest 4 VR Headset,VR,1,499,Oxford,Credit,50810269.0,2025-12-11 16:25
5338,,Bose QuietComfort Ultra,Audio,1,349,Oxford,Credit,50810269.0,2025-12-11 16:25
5338,,Sony WH‑1000XM7,Audio,1,399,Oxford,Credit,50810269.0,2025-12-11 16:25
5339,Leo Jones,LG OLED Evo G5 65-inch,TV,2,2499,Camden,Cash,,11/12/2025 16:35
5340,Mia Johnson,Xbox Series X2,Gaming,2,649,Ealing,Credit,76182392.0,2025/12/11 16:45
5340,Mia Johnson,MacBook Pro M4 Pro,Laptops,1,2499,Ealing,Credit,76182392.0,2025/12/11 16:45
5340,Mia Johnson,Samsung QD‑OLED S95D 55-inch,TV,2,1999,Ealing,Credit,76182392.0,2025/12/11 16:45
5340,Mia Johnson,Bose QuietComfort Ultra,Audio,2,349,Ealing,Credit,76182392.0,2025/12/11 16:45
5341,Alex Li,Dell XPS 14 OLED 2025,Laptops,1,1899,Soho,Cash,,2025-12-11 16:52
5341,Alex Li,Nvidia RTX 5090 GPU,PC Components,2,1999,Soho,Cash,,2025-12-11 16:52
5341,Alex Li,Samsung Galaxy S25 Ultra,Phones,1,1199,Soho,Cash,,2025-12-11 16:52
5342,Tom Brown,iPhone 17 Pro Max,Phones,1,1299,Ealing,Cash,,2025/12/11 16:58
5342,Tom Brown,Sony A7V Camera,Cameras,2,2499,Ealing,Cash,,2025/12/11 16:58
5342,Tom Brown,USB‑C 240W Cable,Accessories,2,29,Ealing,Cash,,2025/12/11 16:58
5342,Tom Brown,Portable SSD 4TB Gen4,Storage,2,249,Ealing,Cash,,2025/12/11 16:58
5343,John Smith,MacBook Pro M4 Pro,Laptops,2,2499,Oxford,Cash,,11-12-25 17:05
5343,John Smith,USB‑C 240W Cable,Accessories,2,29,Oxford,Cash,,11-12-25 17:05
5344,Johnny Reed,Nintendo Switch 2,Gaming,2,399,,Card,71487102.0,2025-12-11 17:13
5344,Johnny Reed,Dell XPS 14 OLED 2025,Laptops,1,1899,,Card,71487102.0,2025-12-11 17:13
5345,,Dyson V16 Vacuum,Appliances,1,699,Ealing,Credit,40055963.0,11-12-25 17:17
5346,,Samsung Galaxy S25 Ultra,Phones,1,1199,Soho,Debit,65802073.0,2025/12/11 17:24
5347,Lisa Wong,Samsung Galaxy S25 Ultra,Phones,1,1199,Oxford,Credit,97800437.0,2025-12-11 17:34
5347,Lisa Wong,Xbox Series X2,Gaming,2,649,Oxford,Credit,97800437.0,2025-12-11 17:34
5347,Lisa Wong,MacBook Pro M4 Pro,Laptops,2,2499,Oxford,Credit,97800437.0,2025-12-11 17:34
5347,Lisa Wong,MacBook Pro M4 Pro,Laptops,2,2499,Oxford,Credit,97800437.0,2025-12-11 17:34
5348,,Google Pixel 10 Pro,Phones,2,999,Ealing,Cash,,11-12-25 17:44
5349,Jacob Stone,Dell XPS 14 OLED 2025,Laptops,1,1899,Ealing,Debit,22475582.0,11/12/2025 17:48
5349,Jacob Stone,Google Pixel 10 Pro,Phones,1,999,Ealing,Debit,22475582.0,11/12/2025 17:48
5349,Jacob Stone,Nvidia RTX 5090 GPU,PC Components,2,1999,Ealing,Debit,22475582.0,11/12/2025 17:48
5349,Jacob Stone,USB‑C 240W Cable,Accessories,2,29,Ealing,Debit,,11/12/2025 17:48
5350,Jacob Stone,Portable SSD 4TB Gen4,Storage,2,249,Camden,Card,93431105.0,2025/12/11 17:53
5350,Jacob Stone,Bose QuietComfort Ultra,Audio,2,349,Camden,Card,93431105.0,2025/12/11 17:53
